id,period,source_code,source_name,source_region,source_income,source_lending,source_G8G20,destination_code,destination_name,destination_region,destination_income,destination_lending,destination_G8G20,firm,firm_type,payment instrument,access point,speed actual,cc1 lcu amount,cc1 denomination amount,cc1 lcu code,cc1 lcu fee,cc1 lcu fx rate,cc1 fx margin,cc1 total cost %,cc2 lcu amount,cc2 denomination amount,cc2 lcu code,cc2 lcu fee,cc2 lcu fx rate,cc2 fx margin,cc2 total cost %,inter lcu bank fx,transparent,Standard Note,note2,receiving network coverage,pickup location,pickup method,date,corridor
203223236,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Pangea,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,4.95,19.41,2.75,5.22,500,500,USD,4.95,19.41,2.75,3.74,19.9584,yes,,,High,Agent,Cash,01/Sep/2021,USAMEX
203223237,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Remitly,Money Transfer Operator,Bank account transfer,Internet,Less than one hour,200,200,USD,3.99,19.7,1.09,3.09,500,500,USD,0,19.7,1.09,1.09,19.9175,yes,,,High,Agent,Cash,07/Sep/2021,USAMEX
203223238,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Remitly,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,3.99,19.45,2.35,4.34,500,500,USD,0,19.45,2.35,2.35,19.9175,yes,,,High,Agent,Cash,07/Sep/2021,USAMEX
203223239,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Remitly,Money Transfer Operator,Credit Card,Internet,Less than one hour,200,200,USD,9.99,19.45,2.35,7.34,500,500,USD,15,19.45,2.35,5.35,19.9175,yes,,,High,Agent,Cash,07/Sep/2021,USAMEX
203223240,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Ria,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,6,19.83,0.39,3.39,500,500,USD,6,19.83,0.39,1.59,19.907,yes,,,High,Agent,Cash,07/Sep/2021,USAMEX
203223241,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Ria,Money Transfer Operator,Credit Card,Internet,Less than one hour,200,200,USD,11,19.83,0.39,5.89,500,500,USD,17,19.83,0.39,3.79,19.907,yes,,,High,Agent,Cash,07/Sep/2021,USAMEX
203223242,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,MoneyGram,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,0,20.2791,-0.48,-0.48,500,500,USD,0,20.2791,-0.48,-0.48,20.183,yes,,,Medium,,Bank account,26/Aug/2021,USAMEX
203223243,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Xoom,Money Transfer Operator,Credit Card,Internet,Less than one hour,200,200,USD,3.99,19.5447,1.87,3.86,500,500,USD,3.99,19.5447,1.87,2.66,19.9165,yes,,,High,Agent,Cash,07/Sep/2021,USAMEX
203223244,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Xoom,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,3.99,19.5447,1.9,3.9,500,500,USD,3.99,19.5447,1.9,2.7,19.9237,yes,,,High,Agent,Cash,07/Sep/2021,USAMEX
203223245,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Western Union,Money Transfer Operator,Debit card,Internet,Next day,200,200,USD,2.99,19.5845,1.67,3.16,500,500,USD,2.99,19.5845,1.67,2.26,19.9164,yes,,,Medium,,Bank account,07/Sep/2021,USAMEX
203223246,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Western Union,Money Transfer Operator,Credit Card,Internet,Next day,200,200,USD,8.74,19.5845,1.67,6.04,500,500,USD,13.74,19.5845,1.67,4.41,19.9164,yes,,,Medium,,Bank account,07/Sep/2021,USAMEX
203223249,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Ria,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,5,19.83,0.39,2.89,500,500,USD,5,19.83,0.39,1.39,19.907,yes,,,High,Agent,Cash,07/Sep/2021,USAMEX
203223250,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Western Union,Money Transfer Operator,Bank account transfer,Internet,Next day,200,200,USD,5,19.5626,1.78,4.28,500,500,USD,5,19.5626,1.78,2.78,19.9164,yes,,,High,Agent,Cash,07/Sep/2021,USAMEX
203223251,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,MoneyGram,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,3.99,20.1772,0.03,2.02,500,500,USD,3.99,20.1772,0.03,0.83,20.183,yes,,,High,Agent,Cash,26/Aug/2021,USAMEX
203223252,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Xoom,Money Transfer Operator,Bank account transfer,Internet,2 days,200,200,USD,3.99,19.5447,1.87,3.86,500,500,USD,3.99,19.5447,1.87,2.66,19.9165,yes,,,High,Agent,Cash,07/Sep/2021,USAMEX
203223253,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Wells Fargo,Bank,Bank account transfer,Call Center,2 days,200,200,USD,5,19.6814,1.05,3.55,500,500,USD,5,19.6812,1.05,2.05,19.8895,yes,,,High,,Bank account,02/Sep/2021,USAMEX
203223254,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Wells Fargo,Bank,Bank account transfer,"Bank branch,Call Center",2 days,200,200,USD,5,19.6614,1.14,3.64,500,500,USD,5,19.6614,1.14,2.14,19.8879,yes,,,High,Bank branch,Cash,02/Sep/2021,USAMEX
203223255,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Wells Fargo,Bank,Bank account transfer,Bank branch,2 days,200,200,USD,5,19.6614,1.15,3.65,500,500,USD,5,19.6812,1.05,2.05,19.8895,yes,,,High,,Bank account,02/Sep/2021,USAMEX
203223256,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Vigo,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,8,19.7054,0.96,4.96,500,500,USD,8,19.7054,0.96,2.56,19.8972,yes,,,High,Agent,Cash,09/Sep/2021,USAMEX
203223257,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,MoneyGram,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,9.99,20.116,0.33,5.33,500,500,USD,9.99,20.116,0.33,2.33,20.183,yes,,,High,Agent,Cash,26/Aug/2021,USAMEX
203223258,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Western Union,Money Transfer Operator,Debit card,Internet,Next day,200,200,USD,5,19.5626,1.78,4.28,500,500,USD,7,19.5626,1.78,3.18,19.9164,yes,,,High,Agent,Cash,07/Sep/2021,USAMEX
203223259,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Western Union,Money Transfer Operator,Credit Card,Internet,Next day,200,200,USD,10.75,19.5626,1.78,7.15,500,500,USD,17.75,19.5626,1.78,5.33,19.9164,yes,,,High,Agent,Cash,07/Sep/2021,USAMEX
203223260,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Citibank,Bank,Bank account transfer,Internet,Less than one hour,200,200,USD,0,1,0,0,500,500,USD,0,1,0,0,1,yes,,,Medium,,Own/partner bank account,08/Sep/2021,USAMEX
203223261,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,MoneyGram,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,3.99,19.7568,1.25,3.24,500,500,USD,8.99,20.1772,0.03,1.83,20.183,yes,,,High,Agent,Cash,26/Aug/2021,USAMEX
203223262,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,MoneyGram,Money Transfer Operator,Credit Card,Internet,Less than one hour,200,200,USD,12.87,20.1772,0.03,6.46,500,500,USD,8.99,19.7568,1.25,3.04,20.006,yes,,,High,Agent,Cash,16/Aug/2021,USAMEX
203223263,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Western Union,Money Transfer Operator,Cash,Agent,Next day,200,200,USD,8,19.7441,0.86,4.86,500,500,USD,8,19.7441,0.86,2.46,19.9164,yes,,,High,Agent,Cash,07/Sep/2021,USAMEX
203223264,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Sigue Money Transfers,Money Transfer Operator,Cash,Agent,Same day,200,200,USD,3.99,19.88,0,2,500,500,USD,4.99,19.88,0,1,19.8809,yes,,,High,,Bank account,14/Sep/2021,USAMEX
203223265,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Orlandi Valuta,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,10,20.4,-0.45,4.55,500,500,USD,10,20.4,-0.45,1.55,20.3094,yes,,,High,Agent,Cash,25/Aug/2021,USAMEX
203223266,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Ria,Money Transfer Operator,Cash,Agent,Same day,200,200,USD,7,20.01,0.49,3.99,500,500,USD,,,,,20.1088,yes,Send limits on amount,,High,Agent,Cash,30/Aug/2021,USAMEX
203223267,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Delgado Travel,Bank,Cash,Agent,Less than one hour,200,200,USD,10.5,19,4.96,10.21,500,500,USD,10.5,19,4.96,7.06,19.991,yes,,,High,Agent,Cash,31/Aug/2021,USAMEX
203223268,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Delgado Travel,Bank,"Bank account transfer,Cash",Agent,Next day,200,200,USD,10.5,19,4.96,10.21,500,500,USD,10.5,19,4.96,7.06,19.991,yes,,,High,,Bank account,31/Aug/2021,USAMEX
203223564,2021_3Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Remitly,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,5.99,1,0,3,500,500,USD,8.99,1,0,1.8,1,yes,,,High,Agent,Cash,07/Sep/2021,USANIC
203223565,2021_3Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Walmart2World,Bank,Debit card,"Agent,Internet",Less than one hour,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,,,High,Agent,Cash,26/Aug/2021,USANIC
203223566,2021_3Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Walmart2World,Bank,"Cash,Credit Card",Agent,Less than one hour,200,200,USD,9.99,1,0,5,500,500,USD,9.99,1,0,2,1,yes,Account required for detailed price info,,High,Agent,Cash,02/Sep/2021,USANIC
203223567,2021_3Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Walmart2World,Bank,Credit Card,Internet,Less than one hour,200,200,USD,23.75,1,0,11.88,500,500,USD,8,1,0,1.6,1,yes,,,High,Agent,Cash,06/Sep/2021,USANIC
203223568,2021_3Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Remitly,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,7.99,1,0,4,500,500,USD,10.99,1,0,2.2,1,yes,,,High,Agent,Cash,07/Sep/2021,USANIC
203223569,2021_3Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Remitly,Money Transfer Operator,Credit Card,Internet,Less than one hour,200,200,USD,13.99,1,0,7,500,500,USD,25.99,1,0,5.2,1,yes,,,High,Agent,Cash,07/Sep/2021,USANIC
203223570,2021_3Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Xoom,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,12.99,1,0,6.5,500,500,USD,22.99,1,0,4.6,1,yes,,,High,Agent,Cash,07/Sep/2021,USANIC
203223571,2021_3Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Cash,Agent,Next day,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,,,High,Agent,Cash,07/Sep/2021,USANIC
203223572,2021_3Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Ria,Money Transfer Operator,Cash,Agent,Same day,200,200,USD,9,1,0,4.5,500,500,USD,,,,,1,yes,Send limits on amount,,High,Agent,Cash,30/Aug/2021,USANIC
203223573,2021_3Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Debit card,Internet,Next day,200,200,USD,15,1,0,7.5,500,500,USD,42,1,0,8.4,1,yes,,,High,Agent,Cash,07/Sep/2021,USANIC
203223574,2021_3Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Credit Card,Internet,Next day,200,200,USD,22,1,0,11,500,500,USD,56.5,1,0,11.3,1,yes,,,High,Agent,Cash,07/Sep/2021,USANIC
203223575,2021_3Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,4.99,1,0,2.5,500,500,USD,9.99,1,0,2,1,yes,,,High,Agent,Cash,26/Aug/2021,USANIC
203223576,2021_3Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Credit Card,Internet,Less than one hour,200,200,USD,11.99,1,0,6,500,500,USD,9.99,1,0,2,1,yes,,,High,Agent,Cash,16/Aug/2021,USANIC
203223577,2021_3Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,4.99,1,0,2.5,500,500,USD,4.99,1,0,1,1,yes,,,High,Agent,Cash,26/Aug/2021,USANIC
203223578,2021_3Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Envios 22-24,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,,,Medium,Agent,Cash,31/Aug/2021,USANIC
203223579,2021_3Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,9.99,1,0,5,500,500,USD,9.99,1,0,2,1,yes,,,High,Agent,Cash,26/Aug/2021,USANIC
203223580,2021_3Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Sigue Money Transfers,Money Transfer Operator,Cash,Agent,Same day,200,200,USD,6.99,1,0,3.5,500,500,USD,9.99,1,0,2,1,yes,,,High,Agent,Cash,08/Sep/2021,USANIC
203223581,2021_3Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Vigo,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,,,High,Agent,Cash,09/Sep/2021,USANIC
203223582,2021_3Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Xoom,Money Transfer Operator,Bank account transfer,Internet,Less than one hour,200,200,USD,7.99,1,0,4,500,500,USD,10.99,1,0,2.2,1,yes,,,Medium,,Bank account,07/Sep/2021,USANIC
203223583,2021_3Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Teledolar,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,CRC,5.5,1,0,2.75,500,500,CRC,19,1,0,3.8,1,yes,,,High,Agent,Cash,26/Aug/2021,CRINIC
203223584,2021_3Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,CRC,8,1,0,4,500,500,CRC,13,1,0,2.6,1,yes,,,High,Agent,Cash,24/Aug/2021,CRINIC
203223585,2021_3Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,CRC,6,1,0,3,500,500,CRC,13,1,0,2.6,1,yes,,,High,Agent,Cash,24/Aug/2021,CRINIC
203223586,2021_3Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,ScotiaBank,Bank,Bank account transfer,Bank branch,6 days or more,200,200,CRC,30,1,0,15,500,500,CRC,30,1,0,6,1,yes,,,High,,Bank account,26/Aug/2021,CRINIC
203223587,2021_3Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,ScotiaBank,Bank,Cash,Bank branch,6 days or more,200,200,CRC,40,1,0,20,500,500,CRC,40,1,0,8,1,yes,,,High,,Bank account,26/Aug/2021,CRINIC
203223588,2021_3Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Teledolar,Money Transfer Operator,"Bank account transfer,Cash",Agent,Less than one hour,200,200,CRC,5.5,1,0,2.75,500,500,CRC,19,1,0,3.8,1,yes,,,High,,Bank account,26/Aug/2021,CRINIC
203223589,2021_3Q,CRI,Costa Rica,Latin America & Caribbean,Upper middle income,IBRD,..,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,BAC San Jose,Bank,Bank account transfer,Internet,Less than one hour,200,200,CRC,10,1,0,5,500,500,CRC,10,1,0,2,1,yes,,,Medium,,Own/partner bank account,24/Aug/2021,CRINIC
203224625,2021_3Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Intermex,Money Transfer Operator,Bank account transfer,Internet,Same day,200,200,USD,6.99,1,0,3.5,500,500,USD,9.99,1,0,2,1,yes,,,High,,Bank account,23/Aug/2021,USASLV
203224626,2021_3Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Intermex,Money Transfer Operator,Debit card,Internet,Same day,200,200,USD,7.99,1,0,4,500,500,USD,10.99,1,0,2.2,1,yes,,,High,,Bank account,23/Aug/2021,USASLV
203224627,2021_3Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Intermex,Money Transfer Operator,Credit Card,Internet,Same day,200,200,USD,13.99,1,0,7,500,500,USD,23.99,1,0,4.8,1,yes,,,High,,Bank account,23/Aug/2021,USASLV
203224628,2021_3Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Western Union,Money Transfer Operator,Debit/credit card,Internet,Next day,200,200,USD,0,1,0,0,500,500,USD,0,1,0,0,1,yes,,,High,,Mobile wallet,07/Sep/2021,USASLV
203224629,2021_3Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Walmart2World,Bank,"Cash,Credit Card,Debit card","Agent,Internet",Less than one hour,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,Account required for detailed price info,,High,Agent,Cash,02/Sep/2021,USASLV
203224630,2021_3Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Walmart2World,Bank,Credit Card,Internet,Less than one hour,200,200,USD,8,1,0,4,500,500,USD,23.75,1,0,4.75,1,yes,,,High,Agent,Cash,02/Sep/2021,USASLV
203224631,2021_3Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,MoneyGram,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,2.99,1,0,1.5,500,500,USD,7.99,1,0,1.6,1,yes,,,Medium,,Bank account,26/Aug/2021,USASLV
203224632,2021_3Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,MoneyGram,Money Transfer Operator,Credit Card,Internet,Less than one hour,200,200,USD,9.99,1,0,5,500,500,USD,7.99,1,0,1.6,1,yes,,,Medium,,Bank account,16/Aug/2021,USASLV
203224635,2021_3Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Pangea,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,6.95,1,0,3.48,500,500,USD,6.95,1,0,1.39,1,yes,,,High,Agent,Cash,01/Sep/2021,USASLV
203224636,2021_3Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Remitly,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,7.99,1,0,4,500,500,USD,10.99,1,0,2.2,1,yes,,,High,Agent,Cash,07/Sep/2021,USASLV
203224637,2021_3Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Remitly,Money Transfer Operator,Credit Card,Internet,Less than one hour,200,200,USD,13.99,1,0,7,500,500,USD,25.99,1,0,5.2,1,yes,,,High,Agent,Cash,07/Sep/2021,USASLV
203224638,2021_3Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Remitly,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,5.99,1,0,3,500,500,USD,8.99,1,0,1.8,1,yes,,,High,Agent,Cash,07/Sep/2021,USASLV
